answerId,vote,count
1d7j6esus1ah3001,-1,1
1d7j1f2jj24fb000,-1,5
1d7j1f2jj24fb000,1,5
1d7iuiq5g5nd2800,1,1
1d7ih10lq52t2800,1,6
1d7iapmrl1agi000,-1,1
1d7iapmrl1agi000,1,1
1d7hqffp35n9a800,1,8
1d7gko5et1bg1000,-1,1
1d7ge8l601bg1000,-1,2
1d7ge8l601bg1000,1,4
1d7g5rc7j24gb000,-1,1
1d7g5rc7j24gb000,1,6
1d7g26k791d02000,-1,1
1d7fq6sg35n9a800,0,1
1d7fq6sg35n9a800,1,1
1d7fn4m641bg1000,1,1
1df9kqe48h423800,1,1
1d7fbmb711fdk000,-1,1
1d7fbmb711fdk000,1,4
1d7em89nc5j51800,1,3
1d7em30i15j51800,1,2
1d7eahnsv1d02000,-1,1
1d7djk35c52t2800,0,1
1d7dai7qm1d02001,-1,1
1d7dai7qm1d02001,1,2
1d7cu0lgd24gb000,-1,2
1d7cu0lgd24gb000,1,1
1d7ctrc8h5j51800,1,2
1d7ckc2ca24gb000,1,1
1d7ck7it65j51800,-1,1
1d7ck7it65j51800,0,1
1d7ato9hk24fp000,1,1
1d7argqee1d0a000,1,2
1d7aqr5lc5n97800,1,7
1d79vgllf5j4u800,-1,1
1d79aa9a01d0a000,1,1
1d796v4st1bg6000,-1,1
1d783939e1ba6000,0,1
1d78373vo1ai4000,1,17
1d78349v61ba6000,-1,1
1dgshqqcah3hg800,0,2
1d764i0mn1ba6000,-1,1
1d74aehek1fdq000,1,6
1d73upqou1fdq000,0,1
1d73r12ps1ah3000,1,9
1d73pni0v24g9000,-1,1
1d73phps31agm000,0,1
1d73phps31agm000,1,2
1d73p0q3s1fdq000,1,1
1d7qalgu224gi000,1,10
1d73p0q3s1fdq000,-1,3
1d73mj4oo52t1800,-1,3
1d73if9ao24eq000,1,3
1d73e4p731d18000,1,6
1dbvoeltm0mtc000,-1,1
1d7362h741ahj000,0,9
1d732nt4i5n97800,1,5
1d731q4r124gp000,-1,1
1d731l18q24f9000,1,1
1d731ig891ahj000,1,2
1d7317m2j24f9000,1,6
1d730h5m024e9000,1,9
1d72sct2o1ai4000,1,3
1d72lj34d24f9001,1,1
1d72ikq6d1d0p000,-1,1
1d72ikq6d1d0p000,1,1
1d72cpg245n97800,-1,1
1d72cpg205j4u800,1,1
1d725ao6e52t1800,-1,1
1d71lu3gm1fdl000,0,1
1d71lu3gm1fdl000,1,30
1d71b63p05n94800,-1,2
1d71av99752su800,-1,2
1d71ar05g5ncu800,-1,1
1d71ar05g5ncu800,1,4
1d717485l1agj000,1,6
1d717485l1agj000,-1,1
1d716hh3l24g6000,1,5
1d7164l9j24em000,1,1
1d7164l9j24em000,-1,2
1d70cu9mk24gm000,-1,1
1d703809t52su800,1,2
1d6vt4rr024gm000,-1,1
1d6vo5vh25j4r800,1,1
1d6vo55lr5n94800,1,1
1d6vo1vt45j4r800,-1,1
1d6vm9pbj1ahj000,0,1
1d6vm9pbj1ahj000,1,9
1d6uil3lq5n94800,-1,4
1d6tp8k0q1d05000,-1,3
1d6tp8k0q1d05000,1,14
1d6tf6c0924e6000,1,3
1d6so5i8u1bg3000,1,1
1d6sk51kh5n94800,1,1
1d6sig92u24em000,1,3
1d6s3jt6824g6000,1,1
1d6s06p4t1ba3000,1,2
1d6rv42lk1ai4000,1,3
1d6rs39oa52su800,1,1
1d6rs39oa52su800,-1,1
1d6rn4vmn52su800,-1,1
1d6rn4vmn52su800,1,5
1d6rmtul252su800,1,1
1d6rlo26s1d05000,1,5
1d6rlibi524fm000,0,1
1d6rlibi524fm000,1,12
1d6rfk4pb5j4r800,1,2
1d6rbm5kt1ai4000,1,1
1d6r848p51ahj000,1,1
1d6r7p0d052su800,1,1
1d6q8j4t75n94800,1,4
1d6pg9hvt5ncs800,1,1
1d6pbqbuhas0p800,1,1
1d6p2ob8q1fdk000,-1,1
1d6p2ob8q1fdk000,1,17
1d6p01qrcas0p800,1,3
1d6oscij61d03000,1,3
1d6ok86b652ss800,1,2
1d6ok86b652ss800,-1,6
1d6oentvm24fj000,-1,2
1d6oentvm24fj000,1,4
1d6nu635724e3000,-1,1
1d6nefdm71d13000,1,1
1d6muk4r724ej000,1,1
1d6mtqj8a24fj000,-1,1
1d6modjtv24fj000,1,4
1d6lr9u1l24fj000,1,9
1d6lr02fn5n93800,1,1
1d6l5kfci5j4q800,1,1
1d6k9lfos24f3000,-1,1
1d6k4c2g01d03000,1,1
1d6k47aid24gj000,1,3
1d6k3njhm1d03000,-1,1
1d6jmall7ak4s800,1,1
1d6s2fjnp5ncu800,1,4
1d6je0vpl5j4q800,1,3
1d6j43dofakgp800,1,6
1d6iujglmak8r800,1,1
1d6iujglmak8r800,-1,2
1d6iubmb35n93800,1,1
1d6ipjo2u5ncs800,0,1
1d6imtk8k24fj000,1,2
1d6ifjf5j52ss800,1,18
1d6iddjn85n93800,1,1
1d6iddjn85n93800,0,2
1d6icpdgv1d03000,1,2
1d6ibiupdaqgs800,0,2
1d6ibfkmsas0p800,1,2
1d6ho8gbp24gj000,1,5
1d6hjv70r1fdk000,0,1
1d6gvg97624gj000,1,5
1d6gsi3k8akgp800,1,2
1d6gmpej4akcp800,0,1
1d6gmpej4akcp800,1,2
1d6ft8qc55n90800,1,2
1d6efbbru5j4k800,-1,1
1d6efbbru5j4k800,1,18
1d6e3o6lvak8r800,1,1
1d6e3n8ilb894800,1,4
1d6e1jeiq5j4k800,-1,1
1d6duhac0h3gk800,-1,1
1dcs9pv3fh3q4800,1,1
1d6dhmmnraqgs800,0,1
1d6de7kp45j4k800,1,3
1d6de0h4ah44k800,1,1
1d6dckuhoaqgs800,1,5
1d6d01en1akgp800,1,1
1d6d01en1akgp800,-1,5
1d6cqramq5j4k800,0,1
1d6cqieg9b855800,-1,2
1d6ccvnbaas0p800,0,1
1d6cauaqbb855800,1,1
1d6c8mfdjak4s800,0,1
1d6c8mfdjak4s800,1,1
1d6c50v20b855800,-1,1
1d6c2st6dh44k800,1,6
1d6c16q455ncn800,-1,1
1d6c16q455ncn800,1,5
1d6bl9ran5j4k800,-1,1
1d88t8vvn24gp000,-1,2
1d6bgemgmb894801,-1,2
1d6bc5qesaqgs800,-1,2
1d6bbmhkt5n90800,1,5
1d6b7jk9makgp800,1,1
1d6b08kcoh3gk800,1,15
1d6aq2efv52sm800,1,14
1d69gm1ts5ncl800,-1,1
1d698ac8q5n8u800,1,1
1d698ac8q5n8u800,-1,1
1d697d5b4akcn800,0,1
1d691fo8ab813800,0,1
1d68r2a2hakgn800,1,2
1d68ovfq552sk800,1,6
1d68ng7piaqgo800,0,2
1d68ng7piaqgo800,-1,1
1d68ng7piaqgo800,1,5
1d68ioe645ncl800,1,5
1d68i5b1m5j4i800,1,2
1d68i2sh95n8u800,1,2
1d68c95m8as0n800,1,8
1d687t9tjaqgo800,1,4
1d67lio3l52sk800,1,1
1d67bqbrfak8m800,1,4
1d676p9kgh3og800,-1,1
1d676aaeeak8m800,1,9
1d66vs0b7b84r800,1,8
1d66snf1takgk800,-1,1
1d66snf1takgk800,1,7
1d66rjtueak8m800,1,1
1d66eemb3h3ki800,-1,1
1d66eemb3h3ki800,1,3
1d66aa0kebrch800,1,14
1d65ldh9raqgl800,0,1
1d65ldh9raqgl800,1,13
1d658q3n124fv000,1,3
1d658njm6brch800,-1,1
1d658njm6brch800,1,2
1d657c1bkas0k800,0,1
1d657c1bkas0k800,1,3
1d64ubhueb88r801,0,2
1d64rad9pb84r800,1,1
1dc0creblh44g800,1,2
1d64rad9pb84r800,0,1
1d64ra90dak4n800,-1,1
1d64ra90dak4n800,1,9
1d64e3vgbb80r800,0,4
1de1jrk1pbrev800,1,1
1d64e3vgbb80r800,1,3
1d646vdv5h3ki800,0,2
1d646vdv5h3ki800,-1,6
1d63voftnak4n800,0,1
1d63tur05akgk800,1,2
1d63ki9skak8m800,-1,6
1d62b3hn8akck800,-1,2
1d629hdetakgk800,1,8
1d629fpbqaqgl800,-1,1
1d629fpbqaqgl800,1,4
1d61v8u3fakgk800,1,3
1d61uph4raqgl800,0,1
1d61o9i0oaqgl800,1,5
1d61nitquas0k800,-1,1
1d61hird2ak4n800,1,2
1d61hird2ak4n800,-1,6
1d61fcphth3ki800,0,1
1d61f4louh3og800,1,6
1d61f4louh3og800,-1,3
1d6128gt2akck800,-1,1
1d60l09jb5n8j800,1,8
1d60i16aj52sh800,1,7
1d5vqnok60mcv000,0,1
1d5um2dt7aqgl800,-1,1
1d5ukbvc8ak4n800,0,3
1d5uj9l29aqgl800,-1,1
1d5ugi7q0as0k800,1,2
1d5uf0vf852sh800,1,6
1d5ueo8ecaqgl801,-1,1
1d5tbb2ng0mcv000,1,14
1d5t7u9n9ak8m800,-1,1
1d5shioq2as0k800,1,7
1d5s41iu6b88r801,-1,2
1d5qun089b80r800,1,2
1d5qhpelq5nch800,-1,1
1d5qhpelq5nch800,1,9
1d5q0ft97aqgk800,0,1
1d5q0ft97aqgk800,1,3
1d5phvhq5as0j800,0,2
1d5peqnl4ak8l800,1,1
1d5peqnl4ak8l800,-1,1
1d5pd98r8b80n800,1,3
1d5pc3ep7akcj801,1,1
1d5pborsbaqgk801,1,1
1d5p510pbak8l800,-1,1
1d5o3kua7b84n800,-1,2
1d5o35p5fb80n800,1,1
1d5ntlds7akcj800,1,1
1d5ns0b9a0mtf000,-1,1
1d5nrnm9hb84n800,1,3
1d5novm4pak8l800,1,2
1d5nmegktaqgk801,1,6
1d5nmegktaqgk801,-1,3
1d5n5gomuaqgk800,1,4
1d5n09f9l0mcu000,1,5
1d5m8qv9q5nch800,0,1
1d5m8qv9q5nch800,1,9
1d5lpneea0mtf000,-1,1
1d5lpneea0mtf000,1,9
1d5lkm7n3ak8h800,1,3
1d5l5881i0mct000,1,2
1d5k9ej751d1d000,1,10
1d5k9ej751d1d000,0,1
1d5judise0kbu000,-1,1
1d5iv9k380mte000,1,4
1d5iqkscc0mte000,-1,3
1d5iqiaeh0mct000,-1,1
1d5ik4esm1d0e000,1,2
1d5ik4esm1d0e000,-1,3
1d5ig0f35ak8h800,1,4
1d5iclr47ak8h801,-1,1
1d5g08lg70mtv000,1,3
1d5fsek0a1fdp000,1,1
1d5fn44ks1ahu001,1,2
1d5fiekng0mtv000,-1,2
1d5fh3qap0mct000,-1,1
1d5p510pbak8l800,1,1
1d5fb9ute1ahu000,1,1
1d5fb9ute1ahu000,0,1
1d5eookcjak8h801,0,1
1d5eke2nu0mct000,1,3
1d5d4gh290mct000,-1,3
1d5d2f5vv0mtv001,0,3
1d5cuffpk1aif000,1,2
1d5cuffpk1aif000,0,1
1d5crvsoh1bge000,-1,1
1d5ck2l59ak8h800,0,1
1d5cb4vfnaqgg800,-1,4
1d5bt9pn9ak4h800,1,1
1d5av96je0mte000,1,10
1d5ank7630mtv000,1,1
1d5aj85hgaqgg800,0,1
1d5aj85hgaqgg800,1,21
1d5ai1ojn0mte000,-1,1
1d5agl9pa1ahu000,0,1
1d5a47vsp1aif000,1,6
1d59p2hgg0mte000,-1,1
1d59p2hgg0mte000,1,2
1d5972vv60mct000,1,2
1d580tgvj1agr000,1,1
1d580b6qv1agr000,0,2
1d580b6qv1agr000,-1,2
1d580b6qv1agr000,1,4
1d57ck1uh0mta000,-1,1
1d57524081agr000,-1,1
1d574d0031ahp000,0,1
1d574d0031ahp000,-1,1
1d574d0031ahp000,1,3
1d56bs5d31bab000,1,4
1d55rfpar1agr000,1,3
1d55op7851agr000,1,1
1d55lnuva1d19000,0,3
1d55lnuva1d19000,-1,7
1d55iajh40mcp001,1,3
1d61nitquas0k800,1,3
1d55iajh40mcp001,-1,1
1d5shrm4p5n8j800,-1,1
1d55e6r681ahp000,1,2
1d55d9tmi0mcp001,-1,1
1d554naaq1ahc000,-1,1
1d55450bg1ahp000,1,1
1d55450bg1ahp000,0,1
1d5520efq1aib000,1,2
1d54fu6091d19000,-1,2
1dakbhuk1h3pi800,0,1
1d54drh0h1aib000,1,1
1d54drh0h1aib000,-1,2
1d53r9ldb1d0p000,1,4
1d53emd2j0mti000,1,1
1d52eb9051ahi000,0,1
1d52eb9051ahi000,1,26
1d525p7or0kbi000,0,1
1d525ougo1ahi000,1,1
1d51f997e1ai3000,0,1
1d50io4ut1ah2001,-1,1
1d50io4ut1ah2001,1,8
1d507jro10kbi000,-1,3
1d4vu2gad1agi000,1,4
1d4vqaijl0kbi000,1,1
1d4vmv2bh1ba2000,1,4
1d4v6og411bg2000,1,1
1d4udrliq1ahi000,-1,1
1d4u7bq3q1ai3000,-1,1
1d4to5rk41fdi000,0,1
1d4to5rk41fdi000,1,2
1d4to5brb1ba2000,1,9
1d4to5brb1ba2000,0,18
1d4to1ife1d12000,1,3
1d4tjk33k1d12001,0,1
1d4tctp7s1d0i000,1,1
1d4t93vqp1d12000,-1,7
1d4t6pvpi0kbi000,1,7
1d4t6pvpi0kbi000,0,1
1d4t2g9a91ah2000,-1,1
1d4sm9akg1ai3000,-1,1
1d4sje2ls1bg2000,-1,2
1d4qvj1g40kbi001,1,1
1d4qqjvr21ba2000,-1,1
1d4qqjvr21ba2000,1,2
1d4q1aaah1fdi000,-1,1
1d4q1aaah1fdi000,1,3
1deqnkgtp5nb2800,1,1
1d4pm96fp0kbi000,1,2
1d4p4trk51ah2000,0,1
1d4p3huct1d12000,1,1
1d4p2htg50mt2000,1,1
1d4ovopnq0mci000,1,2
1d4ovgvr01ba2000,1,1
1d4oh45g31agi000,1,1
1d4oeni081ba2000,0,1
1d4o7e24r1d12000,-1,4
1d4o7d23e1d12000,1,1
1d4o7d23e1d12000,0,1
1d4o77khl0mt2000,1,1
1d4o1edjn1agi000,-1,3
1dhh26t9r5nb2800,0,1
1d4nlki9l1agi000,-1,1
1d4nld1v60kbi000,-1,1
1d4n4g0bu1agi000,1,19
1d4m1qej6ak96800,1,1
1d4m0h01fakd3800,1,6
1dfrqfidu24e1000,1,6
1d4lv7m7352t0800,1,3
1dfrqfidu24e1000,0,1
1d4lv7m7352t0800,0,11
1d4llgo46b84u801,1,14
1d4lhdq9qak96800,1,2
1d4lgrma7ak55800,1,15
1d4lc9rt1b84u800,1,2
1d4l5eaceak96800,1,2
1d4l1u9j2ak55800,1,1
1dff2knpv24eh000,-1,1
1d4m95ag7aqgu800,1,1
1d4kfkjppak96800,-1,1
1d4jtm3i4brct800,0,2
1d4jtegm85nd0800,1,23
1d4jtdutlaqgu800,1,4
1d4jtbq83akh4800,1,8
1d4jb6eeg52t0800,-1,1
1d4j6pvc75nd0800,-1,1
1d4j0jtnb5j4t801,1,2
1d4j0bupc52t0800,1,1
1d4j0bupc52t0800,0,1
1d7kpedhc52t6800,1,1
1d4itehreakh4800,-1,1
1d4iq7t4t5nd0800,1,2
1d4iq7t4t5nd0800,-1,1
1d4iq30kg5nd0800,1,15
1d4iq30kg5nd0800,0,4
1d4ipbme0as16801,1,1
1d4ipbmdkas16800,-1,1
1d4ha5eeqbrcq800,0,1
1d4ha5eeqbrcq800,1,6
1d4h9qu1nbrcq800,1,6
1d4gpi4pd5j4q800,0,1
1d4gcjrbtb88o800,0,1
1d4gar59gak52800,1,5
1d4g4u3u4akd0800,0,4
1d4g4u3u4akd0800,1,7
1d4fndaflb80q800,0,1
1d586uc3j1agr000,1,2
1d4fndaflb80q800,1,15
1d4fgbpecb84q800,1,1
1d4eu4pprb84q800,-1,1
1d4es4hnq5ncs800,0,3
1d4es4hnq5ncs800,1,8
1d4enfvv2b84q800,-1,2
1d4ej2gckas13800,-1,1
1d4egh3suaqgr800,0,1
1d4egh3suaqgr800,1,8
1d4educp6b84q800,1,2
1d4educp6b84q800,0,1
1d4e09uic5n8s800,-1,1
1d4duk4gpb88o800,-1,3
1d4dq0097b84q800,-1,2
1d4dq0097b84q800,1,7
1d4ddidt0as13801,1,1
1d4ddb5puas13800,0,1
1d4ddb5puas13800,1,1
1d4dcgq1sakh0800,1,3
1d4d6puj1akd0800,0,1
1d4ct0j24brcq800,0,1
1d4ct0j24brcq800,1,1
1d4csv1m1brcq800,-1,12
1daab2m1u5nd5800,-1,1
1d4cgaov4aqgr800,1,1
1d4bf5tv0as13800,1,4
1d4bede415n8s800,0,3
1d4b43v76as13800,-1,1
1d4b43v76as13800,0,1
1d4b43v76as13800,1,3
1d4ap3ar8brcq800,-1,1
1d4abep7fak52800,1,1
1d4a08a1ab84q800,1,8
1dg1tt76c0kbp000,0,2
1d49u90blak52801,1,4
1d49h88jhakh0800,0,1
1d49c8dsfbrcq800,1,25
1d4965fmlaqgr800,0,1
1d48vmp1b5ncs800,1,9
1d48po22rbrcq800,1,1
1d489vggiaqgr800,1,6
1d488iqhpakd0800,0,1
1d488iqhpakd0800,1,4
1d47gd4mtb84q800,1,1
1d4798tdgb80q800,0,1
1d46ee7hb5j4q800,1,18
1d46avbhs5ncs800,-1,1
1d466j6m7b84q800,1,1
1d466j6m7b84q800,0,2
1d45vibtcakd0800,1,2
1d45pbh0tak52801,-1,1
1d44fc192ak91800,-1,1
1d6c2st6dh44k800,0,1
1d44fc192ak91800,1,4
1d44dknm3b88l800,-1,1
1d44cc3sg5ncm800,1,4
1d449fhkf5n8l800,-1,1
1d441pv6tak91800,1,1
1d43v37r5aqgo800,1,2
1d43uhpmsas0v800,0,1
1d43ufg5nak91800,-1,2
1d43sjnodakgt800,1,8
1d43qqgcm52sl800,-1,1
1d43eaeg052sl800,-1,1
1d43bqg4f5n8l800,0,1
1d42pj4ncakgo800,1,1
1d42bn3crakgo800,1,2
1d41s5vdvak8p800,1,3
1d41p5vriakgn800,1,1
1d41o84rnak4o800,-1,2
1d41o84rnak4o800,1,3
1d41mcthl5nck800,0,1
1d40koe23b80l800,1,1
1d40i2i77ak8m800,1,8
1d40cba6l52sj801,1,1
1d40ca1po52sj801,1,4
1d40bpe91akgk800,0,1
1d48vmp1b5ncs800,0,4
1d40bpe91akgk800,1,11
1d404epnfak8m800,-1,1
1d404epnfak8m800,0,1
1d404epnfak8m800,1,3
1d3voff44b88j800,1,1
1d3v7df0daqgj800,1,1
1dc7l9tkhbrd9800,1,1
1d3v52uv45n8j800,1,5
1d3v4dao85j4h800,0,1
1dammjfqq5j54800,0,1
1d461tni352ss800,0,1
1d3v12dhrakck800,0,1
1d3uv1fs9b80l800,1,1
1d3uu9049b80l800,-1,1
1d3ut7n85b84l800,1,2
1d3uodjajb80l800,0,1
1d3uodjajb80l800,1,5
1d7ck81h724gb001,1,2
1d3uaa2smbrcl800,1,1
1d3u9j4fj5nck800,-1,2
1d3u28c74akck800,1,3
1d3tga7r15n8j800,1,1
1d3t5vu9j52sj800,1,3
1d3sqqk40akgk800,1,11
1d3sl49upas0l800,1,1
1d3sl49upas0l800,-1,1
1d3sgaen0brcl800,-1,1
1d3s9lmju5j4h800,1,6
1d3rs7gfvbrcl800,1,5
1d3rodhlh52sj800,-1,1
1d3rnpp0iaqgj800,1,1
1d3rkr49v5j4h800,0,1
1d3rfml4eaqgj800,1,1
1d3rarv56akgk800,1,3
1d3r71p2q52sj800,1,10
1d3qur1v9b80l800,1,4
1d3qur1v9b80l800,-1,3
1d3qnctlq5j4h800,0,2
1d3qm2gimas0l800,1,1
1d3qed7os52sj800,1,1
1dbm2uk5124g9000,-1,1
1d3qe05535nck800,1,1
1d3qbkn24aqgj800,1,1
1d3pse1q3b80l800,0,1
1d3pse1q3b80l800,1,1
1d3ps38l35j4h800,1,1
1d3pg992i5nck800,-1,1
1d3p3rr3qas0l800,1,1
1d3ovmkgcb88j801,1,2
1d3ovhiue5j4h800,0,2
1d3ovhiue5j4h800,1,6
1d3oos8tcak8m800,-1,3
1d3ooqn06as0l800,-1,22
1d3nn400i5n8j800,1,5
1d3nmvu3h52sj800,1,3
1d3nh60g6brcl800,-1,1
1d3nbp5h5akck800,1,19
1d3mvsqo852sj800,1,19
1d3mopscpakgk800,1,4
1d3mocd3iak4l800,-1,1
1d3mo67og52sj800,1,7
1d3mnee1dak8m800,1,8
1d3ln93s7akck800,1,1
1d3l1daqp5n8h800,1,1
1d3l18e5s5nci800,1,4
1d3l12qrras0j800,-1,1
1d3ku7hh3ak4j800,1,1
1d3ku1lsvas0j800,1,2
1d3ku1lsvas0j800,-1,1
1d3ku1lsvas0j800,0,1
1d3ktio84aqgh800,0,1
1d3ktio84aqgh800,1,2
1d3ktfvpr1d0v000,0,1
1d3kn52eu1d0v000,1,2
1d3kdugugakci800,1,9
1d3k4b0t2as0j800,1,5
1d3k4b0t2as0j800,-1,4
1d3jq7n17as0j800,-1,2
1d3jq7n17as0j800,1,2
1d3jopk2b5nci800,1,2
1d3jdrvnp5n8h800,0,1
1d3jdrvnp5n8h800,1,4
1d3j721ih1d0f000,1,1
1d3j721ih1d0f000,-1,1
1d3j6r17t1d0f000,-1,6
1d3iu7gt20mcv000,-1,2
1d3iu7gt20mcv000,1,5
1d3ijjrrp1fdu000,0,8
1d3i7o74ras0h800,1,13
1d3hr0a4d0mct000,0,1
1d3hpvjltak8i800,1,10
1d3h7jtjfak4h800,1,1
1d3fs07l20kbu000,1,2
1d3fr4jgnakgg800,0,1
1d3faluet0kbu000,1,1
1d3f6pgpe0kbu000,-1,1
1d3f6b29p1baf002,-1,4
1d3f6b29p1baf002,1,4
1d3f6b29p1baf002,0,3
1d3evhnrm1d0d001,-1,1
1d3eumjs4ak8i800,-1,1
1da9jlu9qh41a800,-1,2
1d3eumjs4ak8i800,1,1
1d3egpecn1baf000,-1,1
1d3eck10vakgg800,1,2
1d3ebpf6p1d0d000,1,2
1d3dr4jn81d1b000,-1,2
1des7460kh3q9800,1,2
1d3d4cjl01d0t000,-1,1
1d3d4cjl01d0t000,0,3
1d3cm837cas0h800,1,5
1d3bmq4pcak8i800,1,8
1d3b5a26e0mtv000,-1,1
1d3b4pma50mct000,1,5
1d3b4hp070mct000,1,3
1d3ar65n7ak4h800,0,2
1d3anj7dfakgg801,0,2
1d3anj7dfakgg801,1,8
1d3al20jc0kbu000,-1,5
1d3al20jc0kbu000,1,3
1d3ajdbph1d1b000,-1,1
1d3ajdbph1d1b000,1,2
1d3aj9d4i1d1b000,0,1
1d3a87qcdakgg800,1,1
1d3a87qcdakgg800,-1,2
1d3a87qcdakgg800,0,1
1d3a34rvuas0h800,-1,1
1d3a2ej0o0kbu000,0,1
1d39a88p51baf000,0,1
1d39a88p51baf000,-1,2
1d38u6pbmakcg800,1,1
1d38q63bl1baf000,1,1
1d38pmdjias0h800,1,5
1d37ilttbas0h800,1,2
1d37cib93akgg800,1,1
1d371d2v8ak8i800,1,1
1d36mlordakcg800,0,2
1d36hblkvas0h800,1,13
1d366kjg51d0t000,1,1
1d35pqjpq0kbu000,-1,1
1d3583ar91d0d000,1,1
1d350n0bb0mtv000,1,5
1d350jvg80mtv000,1,2
1d34r0inpas0h800,1,2
1d34qliva1baf000,0,3
1d34hs6lc0mct000,0,1
1d34hs6lc0mct000,-1,1
1d9tf95pfb89b800,1,1
1d33rufdl0mte000,-1,3
1d33rufdl0mte000,1,3
1d32ocaft0mtp000,-1,2
1d32o2pug1agn000,1,1
1d32ficdk0mt7000,1,1
1d3240n8l1ahn000,1,2
1d31m1f191d0n000,1,2
1d31ln3vh1fdm000,1,1
1d31jrpeq1ahn000,1,2
1d31jrpeq1ahn000,0,4
1d31dmvl61d07000,1,3
1d30lk7ff1bg8000,0,1
1d30lk7ff1bg8000,1,1
1d3003ebh1bg8000,1,1
1d2vu6hgv1fdm000,-1,2
1d2vmccfo0mtp000,-1,1
1d2vl8frs1d07001,1,5
1d969qllah40q800,1,20
1d2v9ugrr1ahn000,-1,3
1d2v9ugrr1ahn000,1,3
1d2v8f7fc1ba7000,-1,1
1d2v3he0r0kbo000,-1,1
1d2u9v81r1ai8000,1,11
1d2tsbevc1bg8000,1,1
1d2tre2dh1ba7000,1,1
1d2tnmo5b0mcn000,1,2
1d2tnmo5b0mcn000,-1,1
1d2tnlbds0kbo000,1,11
1d2tnlbds0kbo000,0,1
1d2tg8tm41bg8000,-1,3
1d2tg8tm41bg8000,1,6
1d2tg8tm41bg8000,0,4
1d2smmf451fdm000,0,2
1d2siojun0mtp000,0,1
1d2sank761d07000,1,12
1d2rm7pfm1ahn000,-1,1
1d2rm7pfm1ahn000,0,3
1d2rm7pfm1ahn000,1,2
1d2r9u0j20mto000,-1,1
1d2qrt8tg1d15000,-1,1
1d2qqr2hk1agm000,-1,1
1d2q9uds81fdl000,0,1
1d2p1rmk21d0m000,1,11
1d2p0dfvm1ba6000,1,6
1d2ot2u2c0mto000,1,1
1d2ok542k1d06000,0,2
1d2oga4mk1ba6000,-1,3
1dbqid2l30mtp000,0,1
1d2oga4mk1ba6000,1,11
1d2ofufgu1ba6000,1,1
1d2ofkbh01ba6000,1,4
1d2o6qs3f1d15001,1,1
1d2o689ap1ahm001,0,1
1d2o3avv41bg7001,-1,2
1d2o1u9uc1ai7000,1,1
1dge58m78h3gi800,1,1
1d2o0bcbk1d15000,1,3
1d2nu8j080mt6000,0,1
1d2nu8j080mt6000,1,3
1d2ntb2ff0kbn000,1,2
1d2nr9nc80mto000,1,1
1d851rfba1aia000,-1,4
1d2nj8ibu0kbn000,1,1
1d2nj8ibu0kbn000,-1,1
1d2nj3gcv0mt6000,0,1
1d2nj3gcv0mt6000,1,4
1d2nhd0n51d0m000,0,1
1d2mogsfp0mto000,1,1
1d2m7chnj1ahm000,1,1
1d2m5kffi1ah7000,1,3
1d2m3en7h1agm000,0,2
1d2lt4b2a1agm000,1,19
1d2ljgc280mto000,0,1
1d2lg9jnd0mto001,1,1
1d2lf9olj1d06000,-1,1
1d2lbha4k1ba6000,1,3
1d2lbha4k1ba6000,0,2
1d2lbha4k1ba6000,-1,2
1d2l3m6fo1d0m000,1,5
1d2l1o69p1ahm000,-1,2
1d2kuskom1ah7000,1,1
1d2ko8si31d06000,1,1
1d2jtubq01fdl000,1,5
1d2jogaev1ahm000,1,1
1d2jk9h6u1ba6000,0,2
1d2jk9h6u1ba6000,1,13
1d2jj2dp70mto000,1,3
1d2jibmlk1ai7000,1,5
1d2jdult60mcm000,1,1
1d2jbjhls0mcm000,1,2
1d2jallj20mcm000,0,1
1d2jallj20mcm000,1,3
1d2jack7b0kbn000,1,4
1d2ja6rib1ah7000,1,5
1d2ja6rib1ah7000,0,3
1da0fna3n5j4j800,1,1
1d8lurp7g24ev000,1,1
1d2j86hre1ba6000,0,2
1d2j7bsji1bg7000,0,1
1d2j0f3fn1fdl000,1,8
1d2j0725e1ahm000,-1,2
1d2iu9dcp0mcm000,-1,1
1d2ipj3d11bg7000,0,1
1d2ipj3d11bg7000,-1,1
1d2iphn2v1agm000,0,2
1d2iovf611ba6001,1,2
1d2intfd41ai7000,1,2
1d2ikdcsl1d0m000,-1,2
1d2ihk0vq1d0m000,0,2
1d2ia469k0mt6000,0,3
1d2ia469k0mt6000,1,27
1d2ia469k0mt6000,-1,5
1d2i5fvdd1ah7000,-1,1
1d2hq0lvc1bg7000,0,1
1d2hq0lvc1bg7000,1,2
1d2hkqve71ahm000,0,2
1d2hka4e51ai7000,1,1
1d2hcm88v0mcm000,1,5
1d2ha6hui0mt5000,-1,1
1d2ha6hui0mt5000,1,3
1d2h1t1t20kbm000,-1,1
1d2h0crlr1d0l000,1,1
1d2gpu59g1d05000,1,6
1d2g7kvub1bg6000,1,6
1d2g77hje1d0l000,1,1
1d55neuil0mtr000,-1,1
1d2g4hfn51ba4000,0,1
1d2g029tm0mt5000,-1,1
1d2fu77c80mcl000,-1,1
1d2frnmsd1fdk001,1,2
1d2frgbt51fdk000,-1,1
1d2frgbt51fdk000,1,3
1d4n4g0bu1agi000,0,1
1d2fh6uvr0mcl000,1,3
1d2fh6uvr0mcl000,-1,15
1d2ffrklv0mtn000,0,1
